t_s,attack_time_s,sim_lat,sim_lon,pos_lat,pos_lon,pos_alt,e_vehicle_h_m,gps_present,gps_age_s,gps_status,gps_nsats,gps_hdop,gps_lat,gps_lon,gps_hacc,gps_vacc,gps_sacc,xkf_fs
5.199586,-12.180126,35.9305139,-84.3106746,35.9305139,-84.3106744,1.8799999952316284,0.018027812063879902,1,0.079968,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
5.299546,-12.080166,35.9305139,-84.3106746,35.9305139,-84.3106744,2.0799999237060547,0.018027812063879902,1,0.019992,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
5.399506,-11.980206,35.9305139,-84.3106746,35.9305139,-84.3106745,2.2899999618530273,0.009013905391463413,1,0.079968,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
5.499466,-11.880246,35.9305139,-84.3106746,35.9305139,-84.3106745,2.5199999809265137,0.009013905391463413,1,0.019992,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
5.599426,-11.780286,35.9305139,-84.3106746,35.9305139,-84.3106745,2.759999990463257,0.009013905391463413,1,0.079968,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
5.699386,-11.680326,35.9305139,-84.3106746,35.9305139,-84.3106745,3.0,0.009013905391463413,1,0.019992,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
5.799346,-11.580366,35.930514,-84.3106746,35.9305139,-84.3106745,3.259999990463257,0.014323823410564429,1,0.079968,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
5.899306,-11.480406,35.930514,-84.3106746,35.9305139,-84.3106745,3.509999990463257,0.014323823410564429,1,0.019992,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
5.999266,-11.380446,35.930514,-84.3106748,35.9305139,-84.3106745,3.7699999809265137,0.02924339084273774,1,0.09996,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
6.099226,-11.280486,35.930514,-84.3106748,35.9305139,-84.3106745,4.049999713897705,0.02924339084273774,1,0.0,3,12,1.0,35.9305139,-84.3106746,0.5,2.0,0.5,0
6.199186,-11.180526,35.9305142,-84.3106748,35.9305139,-84.3106745,4.319999694824219,0.04297147038002222,1,0.080801,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
6.299979,-11.079733,35.9305142,-84.3106748,35.9305139,-84.3106745,4.610000133514404,0.04297147038002222,1,0.019992,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
6.399939,-10.979773,35.9305142,-84.3106748,35.930514,-84.3106746,4.920000076293945,0.028647646983806993,1,0.09996,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
6.499899,-10.879813,35.9305142,-84.3106748,35.930514,-84.3106746,5.25,0.028647646983806993,1,0.0,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
6.599859,-10.779853,35.9305143,-84.3106748,35.930514,-84.3106746,5.589999675750732,0.03795121597206036,1,0.09996,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
6.699819,-10.679893,35.9305143,-84.3106748,35.930514,-84.3106746,5.940000057220459,0.03795121597206036,1,0.0,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
6.799779,-10.579933,35.9305143,-84.3106748,35.930514,-84.3106746,6.299999713897705,0.03795121597206036,1,0.079968,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
6.899739,-10.479973,35.9305143,-84.3106748,35.9305141,-84.3106746,6.659999847412109,0.0286476469694578,1,0.019992,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
6.999699,-10.380013,35.9305143,-84.3106749,35.9305141,-84.3106746,7.019999980926514,0.03502770543298582,1,0.09996,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
7.099659,-10.280053,35.9305143,-84.3106749,35.9305141,-84.3106746,7.409999847412109,0.03502770543298582,1,0.0,3,12,1.0,35.9305142,-84.3106748,0.5,2.0,0.5,0
7.199619,-10.180093,35.9305144,-84.3106749,35.9305141,-84.3106746,7.779999732971191,0.04297147033697465,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
7.299579,-10.080133,35.9305144,-84.3106749,35.9305141,-84.3106746,8.15999984741211,0.04297147033697465,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
7.399539,-9.980173,35.9305144,-84.3106749,35.9305142,-84.3106747,8.569999694824219,0.028647646763732097,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
7.499499,-9.880213,35.9305144,-84.3106749,35.9305142,-84.3106747,8.989999771118164,0.028647646763732097,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
7.599459,-9.780253,35.9305144,-84.3106749,35.9305142,-84.3106747,9.399999618530273,0.028647646763732097,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
7.699419,-9.680293,35.9305144,-84.3106749,35.9305142,-84.3106747,9.829999923706055,0.028647646763732097,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
7.799379,-9.580333,35.9305144,-84.3106749,35.9305142,-84.3106747,10.25,0.028647646763732097,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
7.899339,-9.480373,35.9305144,-84.3106749,35.9305142,-84.3106747,10.65999984741211,0.028647646763732097,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
7.999299,-9.380413,35.9305144,-84.3106749,35.9305142,-84.3106747,11.069999694824219,0.028647646763732097,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.099259,-9.280453,35.9305144,-84.3106749,35.9305142,-84.3106747,11.469999313354492,0.028647646763732097,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.199219,-9.180493,35.9305144,-84.3106749,35.9305142,-84.3106747,11.869999885559082,0.028647646763732097,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.299179,-9.080533,35.9305144,-84.3106749,35.9305142,-84.3106747,12.25999927520752,0.028647646763732097,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.399972,-8.97974,35.9305144,-84.3106749,35.9305142,-84.3106747,12.639999389648438,0.028647646763732097,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.499932,-8.87978,35.9305144,-84.3106749,35.9305142,-84.3106747,13.019999504089355,0.028647646763732097,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.599892,-8.77982,35.9305144,-84.3106749,35.9305142,-84.3106747,13.389999389648438,0.028647646763732097,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.699852,-8.67986,35.9305144,-84.3106749,35.9305142,-84.3106747,13.75999927520752,0.028647646763732097,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.799812,-8.5799,35.9305144,-84.3106749,35.9305142,-84.3106747,14.119999885559082,0.028647646763732097,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.899772,-8.47994,35.9305144,-84.3106749,35.9305142,-84.3106747,14.469999313354492,0.028647646763732097,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
8.999732,-8.37998,35.9305143,-84.3106749,35.9305142,-84.3106747,14.829999923706055,0.021187812186083867,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
9.099692,-8.28002,35.9305143,-84.3106748,35.9305142,-84.3106747,15.179999351501465,0.014323823389040643,1,0.0,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
9.199652,-8.18006,35.9305143,-84.3106748,35.9305142,-84.3106747,15.529999732971191,0.014323823389040643,1,0.09996,3,12,1.0,35.9305144,-84.3106749,0.5,2.0,0.5,0
9.299612,-8.0801,35.9305143,-84.3106748,35.9305142,-84.3106747,15.859999656677246,0.014323823389040643,1,0.019992,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
9.399572,-7.98014,35.9305143,-84.3106748,35.9305142,-84.3106747,16.18000030517578,0.014323823389040643,1,0.079968,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
9.499532,-7.88018,35.9305142,-84.3106748,35.9305142,-84.3106747,16.489999771118164,0.00901390535726038,1,0.019992,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
9.599492,-7.78022,35.9305142,-84.3106748,35.9305142,-84.3106747,16.78999900817871,0.00901390535726038,1,0.079968,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
9.699452,-7.68026,35.9305142,-84.3106746,35.9305142,-84.3106747,17.09000015258789,0.009013906638213451,1,0.019992,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
9.799412,-7.5803,35.9305142,-84.3106746,35.9305142,-84.3106747,17.3799991607666,0.009013906638213451,1,0.079968,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
9.899372,-7.48034,35.930514,-84.3106746,35.9305142,-84.3106747,17.65999984741211,0.024019495949294502,1,0.019992,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
9.999332,-7.38038,35.930514,-84.3106746,35.9305142,-84.3106747,17.94999885559082,0.024019495949294502,1,0.079968,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
10.099292,-7.28042,35.930514,-84.3106746,35.9305142,-84.3106747,18.219999313354492,0.024019495949294502,1,0.019992,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
10.199252,-7.18046,35.930514,-84.3106746,35.9305142,-84.3106747,18.5,0.024019495949294502,1,0.079968,3,12,1.0,35.9305143,-84.3106748,0.5,2.0,0.5,0
10.299212,-7.0805,35.9305139,-84.3106746,35.9305142,-84.3106747,18.770000457763672,0.03459108704182329,1,0.019992,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
10.400005,-6.979707,35.9305139,-84.3106746,35.9305141,-84.3106746,19.029998779296875,0.022264000260179273,1,0.080801,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
10.499965,-6.879747,35.9305139,-84.3106746,35.9305141,-84.3106746,19.270000457763672,0.022264000260179273,1,0.019992,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
10.599925,-6.779787,35.9305139,-84.3106746,35.9305141,-84.3106746,19.510000228881836,0.022264000260179273,1,0.079968,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
10.699885,-6.679827,35.9305139,-84.3106746,35.930514,-84.3106746,19.75,0.011132000130089637,1,0.019992,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
10.799845,-6.579867,35.9305139,-84.3106746,35.930514,-84.3106746,19.979999542236328,0.011132000130089637,1,0.079968,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
10.899805,-6.479907,35.9305139,-84.3106746,35.930514,-84.3106745,20.19999885559082,0.014323823417739025,1,0.019992,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
10.999765,-6.379947,35.9305139,-84.3106744,35.930514,-84.3106745,20.43000030517578,0.014323824223835971,1,0.079968,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
11.099725,-6.279987,35.9305139,-84.3106744,35.930514,-84.3106745,20.649999618530273,0.014323824223835971,1,0.019992,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
11.199685,-6.180027,35.9305139,-84.3106744,35.930514,-84.3106745,20.869998931884766,0.014323824223835971,1,0.079968,3,12,1.0,35.930514,-84.3106746,0.5,2.0,0.5,0
11.299645,-6.080067,35.9305139,-84.3106746,35.930514,-84.3106745,21.079999923706055,0.014323823417739025,1,0.039984,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
11.399605,-5.980107,35.9305139,-84.3106746,35.9305139,-84.3106745,21.28999900817871,0.009013905391463413,1,0.059976,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
11.499565,-5.880147,35.9305139,-84.3106746,35.9305139,-84.3106745,21.479999542236328,0.009013905391463413,1,0.039984,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
11.599525,-5.780187,35.9305139,-84.3106746,35.9305139,-84.3106745,21.670000076293945,0.009013905391463413,1,0.059976,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
11.699485,-5.680227,35.9305139,-84.3106746,35.9305139,-84.3106745,21.85999870300293,0.009013905391463413,1,0.039984,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
11.799445,-5.580267,35.9305139,-84.3106746,35.9305139,-84.3106744,22.03999900817871,0.018027812063879902,1,0.059976,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
